RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
1,2,4,6,1,1,1,9,15,6,8,375397
9,2,1,25,1,1,2,1,68,25,1,1442686
1,2,3,12,1,1,2,5,1,16,1,668049
8,2,4,24,1,1,2,9,1,41,1,2392164
1,2,9,41,1,1,2,9,1,30,1,2383583
9,2,3,47,1,1,1,6,68,47,1,2687044
1,1,4,37,1,1,1,5,1,37,1,2114809
1,1,2,26,1,1,1,3,1,26,1,1502486
1,1,9,45,1,1,1,5,1,45,1,2595753
1,1,3,12,1,1,1,5,1,21,1,665529
1,1,2,29,1,1,1,4,1,29,1,1716391
1,2,2,27,4,1,1,4,1,31,1,1578007
4,2,2,29,1,1,2,4,1,29,1,1676133
1,2,4,6,1,1,2,9,1,6,1,540244
1,2,4,49,1,1,2,8,1,48,1,2976772
1,1,2,39,1,1,2,3,1,18,1,2291960
1,2,3,40,1,1,2,7,1,2,1,2364834
1,2,4,41,1,1,1,9,1,17,1,2406433
1,2,3,12,3,1,2,5,1,48,1,804781
1,1,1,42,1,1,2,2,1,42,7,2456577
1,2,2,55,1,1,2,3,1,55,1,3225916
6,2,1,36,1,1,2,2,43,42,1,1973562
9,2,3,1,1,1,2,6,68,1,1,6835
1,1,3,12,1,1,2,5,1,29,1,735630
1,2,3,48,1,1,2,7,1,48,1,2915798
1,2,9,6,1,1,2,9,8,6,1,277465
7,1,2,17,4,1,1,3,1,17,1,1062181
1,1,3,12,1,1,2,5,1,33,1,767032
8,1,4,6,1,1,2,9,2,158,1,504136
1,1,1,36,1,1,2,2,45,36,1,2023857
2,1,1,42,1,1,2,2,2,42,1,2488202
1,2,3,21,1,1,2,6,1,24,1,1275293
1,2,2,39,1,1,2,3,1,104,1,2284926
1,2,2,17,1,1,2,3,1,17,1,1036095
1,1,4,6,1,1,2,9,1,6,3,495196
1,2,4,53,1,1,2,9,1,53,1,3160605
1,2,2,26,1,1,1,3,1,26,1,1567377
1,1,3,21,1,1,2,6,1,21,1,1271237
9,2,3,13,1,1,2,5,68,12,1,852728
1,1,2,39,1,1,2,3,1,39,1,2297058
1,2,4,6,1,1,2,9,1,36,1,347269
1,1,3,47,1,2,1,6,1,5,1,2678395
2,2,3,13,1,1,2,5,2,13,1,885409
9,2,3,48,1,1,2,7,68,48,1,2890204
2,2,1,42,1,1,1,2,1,42,1,2437891
1,2,2,26,1,1,1,3,1,39,1,1568548
1,2,3,45,1,1,2,5,1,45,1,2609967
1,1,3,12,1,1,2,5,1,34,1,823171
1,1,1,36,1,1,2,2,1,42,1,2513667
1,1,4,41,1,1,2,9,1,30,1,2414755
1,1,1,42,1,1,2,2,1,42,1,2485642
1,1,2,34,1,1,2,2,43,34,1,1873669
9,2,3,48,5,1,2,7,68,48,1,2741327
1,2,1,36,1,1,2,2,1,36,1,2070595
1,1,3,41,1,1,2,6,1,47,1,49109
9,2,4,6,1,1,2,9,68,6,1,374002
1,2,3,21,1,1,2,6,1,21,1,1244484
1,2,4,4,1,1,2,8,1,49,1,83741
1,1,2,39,1,1,1,3,1,26,1,2307976
8,1,4,6,1,1,2,9,1,6,1,390249
9,2,1,36,1,1,2,2,68,41,1,1951626
2,2,4,53,1,1,2,9,2,53,1,3126663
1,2,3,4,1,1,2,5,1,39,1,2145328
2,2,2,17,1,1,1,3,2,17,1,1039540
8,2,1,36,2,1,1,2,67,72,2,2080670
1,2,2,29,1,1,1,4,1,29,1,1721089
9,1,2,27,1,1,2,4,68,126,1,1584837
8,2,4,53,1,1,2,9,67,53,1,3092504
2,2,1,42,4,2,1,2,2,42,1,2447209
1,2,3,45,1,2,2,5,1,42,1,2606920
2,1,1,10,1,2,1,2,2,414,1,2525553
3,2,4,35,1,1,2,8,17,35,1,1908320
1,1,1,33,3,1,2,1,1,127,5,1790475
1,2,3,1,1,1,2,6,1,34,7,16737
2,2,2,26,1,1,1,3,2,1,1,1496293
1,2,2,55,1,1,2,3,1,140,1,3213020
1,2,1,9,1,1,2,1,1,229,1,616771
3,2,3,37,1,1,2,5,28,37,1,2118599
1,2,3,10,1,1,2,7,1,48,1,2920043
8,1,4,6,1,1,2,9,67,6,1,328104
2,1,3,24,1,1,2,5,2,24,1,1393860
1,2,3,21,1,1,2,6,1,39,1,1272287
1,1,2,48,1,1,2,3,1,39,1,2247058
1,2,2,29,1,1,2,4,1,29,1,1687139
8,2,3,37,3,1,1,5,67,449,1,2166906
1,2,4,16,1,1,2,8,1,17,1,973314
5,1,2,26,1,1,2,3,2,39,1,1484160
4,2,3,24,1,1,2,5,68,24,1,1361805
1,1,4,53,1,1,2,9,1,39,1,3128774
2,2,1,36,1,1,2,2,2,42,1,2104314
9,2,1,36,1,1,2,2,68,23,1,1985590
1,1,3,48,3,1,2,7,1,110,2,2945956
1,2,4,4,1,1,2,8,1,26,7,96972
1,1,3,47,1,2,2,6,19,47,1,2666934
1,1,4,8,1,1,2,8,1,17,1,599332
1,1,3,45,1,1,2,5,1,9,1,2581350
1,1,3,48,1,1,2,7,1,17,1,2704030
7,2,1,42,1,1,2,2,1,42,1,2533064
3,2,1,36,1,1,2,2,1,36,1,1912342
3,2,4,6,1,1,2,9,16,6,1,212770
1,1,4,4,1,1,2,8,1,17,1,62066
8,2,4,4,1,1,1,8,67,4,1,106666
1,2,3,37,1,1,2,5,5,48,1,2192702
1,1,2,17,1,1,1,3,1,17,1,998956
1,1,1,36,1,1,2,2,1,36,1,2027468
2,2,3,24,1,1,2,5,2,24,1,1358418
1,2,3,21,1,1,2,6,1,21,1,1278326
1,2,2,26,4,1,2,3,1,26,1,1565556
1,2,3,5,1,1,2,7,1,5,1,135568
8,2,4,6,1,1,2,9,67,32,1,514566
1,1,4,2,1,1,2,9,1,8,1,54994
1,2,1,23,1,1,2,1,1,23,1,1334779
9,1,3,48,1,1,2,7,52,48,1,2945205
7,2,2,27,4,1,2,4,1,6,1,1620603
1,2,1,50,1,1,1,1,1,24,1,2994533
1,2,3,1,1,1,2,6,26,12,1,40901
1,1,3,17,1,1,2,7,1,18,1,2789432
1,1,1,34,1,1,2,2,1,42,1,1852746
1,2,1,42,1,1,2,2,1,42,1,2437320
1,2,3,22,1,1,2,7,1,47,1,1316976
1,1,1,21,1,1,1,1,1,23,1,1336081
1,1,3,45,1,1,2,5,1,13,1,2149765
1,2,3,48,1,1,2,7,1,48,1,2907515
2,1,1,25,1,1,2,1,2,462,1,1438342
1,2,1,34,1,1,2,2,1,34,1,1823095
1,2,9,17,1,2,2,3,1,17,5,1005575
1,2,1,34,1,1,2,2,1,34,5,1820487
6,2,1,36,1,1,2,2,38,34,1,2074266
1,1,1,42,1,1,2,2,1,34,1,2546914
8,1,4,6,1,1,2,9,67,15,1,471601
9,2,2,55,1,1,2,3,68,54,1,3212501
3,2,1,25,1,1,2,1,1,25,1,1410870
1,1,3,40,1,1,1,7,1,40,1,2369479
1,1,4,41,1,1,2,9,1,39,1,2410755
1,1,2,26,4,1,2,3,38,26,1,1488576
1,1,3,13,1,1,2,5,1,13,1,860137
9,2,2,29,1,1,2,4,68,29,1,1721669
2,2,2,17,1,1,2,3,2,17,1,1003736
1,1,3,45,1,1,2,5,1,45,1,2599994
1,1,2,26,1,1,2,3,1,226,1,1525830
1,2,4,6,1,1,2,9,1,6,1,452301
1,2,2,17,1,1,2,3,1,17,1,1075241
1,2,3,12,1,1,1,5,1,34,1,851896
1,1,1,36,1,1,2,2,1,34,1,2026279
1,1,2,55,1,1,2,3,1,55,1,3208274
2,1,3,48,1,2,2,7,2,48,1,2837918
1,1,4,49,1,1,2,8,1,49,1,2963979
1,1,1,44,2,1,2,1,1,51,1,2560151
8,2,3,47,1,1,2,6,1,47,1,2662837
1,2,3,22,1,1,2,7,1,22,1,1301953
2,2,2,55,1,1,2,3,2,55,1,3202886
7,1,3,47,1,1,2,6,1,47,1,2637347
1,2,1,42,3,2,2,2,1,24,1,2532477
6,1,1,25,1,1,2,1,1,25,1,1456965
1,2,3,28,1,1,2,6,1,28,1,1660909
1,1,1,33,2,1,2,1,1,44,1,1797342
1,1,3,54,1,1,1,5,1,26,1,3166742
1,1,3,37,1,1,2,5,1,37,8,2209965
1,2,3,21,1,1,2,6,1,21,1,1239444
1,1,3,13,1,2,2,5,1,13,1,919670
1,1,3,48,1,1,2,7,1,48,1,2894825
1,1,2,20,1,1,1,4,1,20,1,1229475
1,1,3,47,1,1,2,6,1,39,2,2665129
1,2,4,49,1,1,2,8,1,49,1,2977986
2,1,3,51,1,1,2,5,2,51,1,3072267
1,1,2,26,1,1,2,3,29,26,1,1479247
1,1,1,36,1,1,2,2,1,36,1,1934102
1,1,3,48,1,2,2,7,1,48,1,2872423
1,2,3,12,1,1,2,5,1,1,1,674372
9,2,4,15,1,1,2,9,3,15,1,954318
1,1,1,36,1,2,2,2,1,36,1,1986084
1,2,3,29,1,1,2,7,1,5,1,138717
1,1,1,26,1,1,1,2,1,36,3,1864522
1,2,2,30,1,1,2,3,1,39,1,2257748
2,1,1,28,1,1,1,6,2,18,1,1659228
9,1,2,39,1,1,2,3,68,39,3,2283305
1,2,9,48,1,1,2,7,1,6,1,2886270
7,2,1,42,1,1,2,2,1,238,3,2509442
1,1,3,48,1,1,2,7,1,202,1,2737424
1,2,4,4,1,1,2,8,1,48,1,101467
1,1,2,39,1,1,1,3,1,39,1,2316473
1,1,3,40,1,1,2,7,1,40,1,2379825
1,2,1,36,1,1,2,2,1,36,1,1921647
6,1,3,34,1,1,2,2,59,34,1,1855924
1,2,3,40,1,1,2,7,1,40,5,2377477
1,1,4,53,1,1,2,9,1,53,1,3112177
1,2,3,48,1,1,1,7,1,6,1,2767159
3,2,4,35,1,1,2,8,17,35,1,1894946
4,1,3,37,1,2,1,5,1,37,1,2207235
8,2,4,6,1,1,2,9,67,6,1,511324
1,2,3,54,4,1,2,5,1,21,1,3178938
1,1,4,32,1,1,2,8,1,32,4,1769224
1,1,1,36,1,1,1,2,1,36,1,1997990
1,1,4,37,1,1,2,5,1,37,1,2211539
6,1,9,6,1,1,2,9,43,6,1,368154
1,2,3,47,1,1,2,6,1,47,1,2636417
1,2,3,12,1,1,2,5,1,36,1,772060
1,1,4,4,1,1,2,8,1,6,3,113148
1,2,1,25,1,1,2,1,1,25,1,1419514
1,2,3,36,1,2,2,2,1,39,1,2021114
1,2,2,17,1,1,2,3,1,17,1,1028178
1,2,2,18,1,1,2,3,1,17,1,1135475
9,1,1,34,2,1,2,2,68,72,2,1875411
9,2,3,12,2,1,2,5,68,12,1,835094
9,1,1,36,1,1,2,2,68,36,5,2071795
