Checking Status,Duration,Credit Amount,Present Employment Tenure,Installment Rate,Residence Tenure,Age,Existing credit,Job type,Number of dependents,Has phone,Foreign,target,Credit History_A31,Credit History_A32,Credit History_A33,Credit History_A34,Purpose_A41,Purpose_A410,Purpose_A42,Purpose_A43,Purpose_A44,Purpose_A45,Purpose_A46,Purpose_A48,Purpose_A49,Savings Status_A62,Savings Status_A63,Savings Status_A64,Savings Status_A65,Sex/Marital status_A92,Sex/Marital status_A93,Sex/Marital status_A94,Guarantors_A102,Guarantors_A103,Property_A122,Property_A123,Property_A124,Other installment plans_A142,Other installment plans_A143,Rent or own housing_A152,Rent or own housing_A153
3.0,36,6614,4.0,4,4,34,2,3.0,1,1.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3.0,28,7824,1.0,3,4,40,2,2.0,2,1.0,0.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0.0,27,2442,4.0,4,4,43,4,3.0,2,1.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
3.0,15,1829,4.0,4,4,46,2,2.0,1,1.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
0.0,12,2171,2.0,4,4,38,2,1.0,1,0.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1.0,36,5800,2.0,3,4,34,2,2.0,1,1.0,0.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3.0,18,1169,2.0,4,3,29,2,2.0,1,1.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False
3.0,36,8947,3.0,3,2,31,1,3.0,2,1.0,0.0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False
0.0,21,2606,1.0,4,4,28,1,3.0,1,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3.0,12,1592,3.0,3,2,35,1,2.0,1,0.0,1.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
3.0,15,2186,3.0,1,4,33,1,1.0,1,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
0.0,18,4153,2.0,2,3,42,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
0.0,16,2625,4.0,2,4,43,1,2.0,1,1.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,20,3485,1.0,2,4,44,2,2.0,1,1.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
3.0,36,10477,4.0,2,4,42,2,2.0,1,0.0,0.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True
3.0,15,1386,2.0,4,2,40,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
3.0,24,1278,4.0,4,1,36,1,3.0,1,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0.0,12,1107,2.0,2,2,20,1,3.0,2,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.0,21,3763,3.0,2,2,24,1,1.0,1,0.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False
1.0,36,3711,2.0,2,2,27,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
3.0,15,3594,1.0,1,2,46,2,1.0,1,0.0,0.0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
1.0,9,3195,2.0,1,2,33,1,1.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False
3.0,36,4454,2.0,4,4,34,2,2.0,1,0.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1.0,24,4736,1.0,2,4,25,1,1.0,1,0.0,0.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1.0,30,2991,4.0,2,4,25,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False
3.0,11,2142,4.0,1,2,28,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
0.0,24,3161,2.0,4,2,31,1,2.0,1,1.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1.0,48,18424,2.0,1,2,32,1,3.0,1,1.0,1.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
3.0,10,2848,2.0,1,2,32,1,2.0,2,0.0,0.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
0.0,6,14896,4.0,1,4,68,1,3.0,1,1.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0.0,24,2359,0.0,1,1,33,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
0.0,24,3345,4.0,4,2,39,1,3.0,1,1.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3.0,18,1817,2.0,4,2,28,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
3.0,48,12749,3.0,4,1,37,1,3.0,1,1.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
0.0,9,1366,1.0,3,4,22,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1.0,12,2002,3.0,3,4,30,1,2.0,2,1.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0.0,24,6872,1.0,2,1,55,1,2.0,1,1.0,0.0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.0,12,697,1.0,4,2,46,2,2.0,1,1.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.0,18,1049,1.0,4,4,21,1,2.0,1,0.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.0,48,10297,3.0,4,4,39,3,2.0,2,1.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
3.0,30,1867,4.0,4,4,58,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
0.0,12,1344,2.0,4,2,43,2,1.0,2,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0.0,24,1747,1.0,4,1,24,1,1.0,1,0.0,1.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False
1.0,9,1670,1.0,4,2,22,1,2.0,1,1.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
3.0,9,1224,2.0,3,1,30,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
3.0,12,522,4.0,4,4,42,2,2.0,2,1.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
0.0,12,1498,2.0,4,1,23,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1.0,30,1919,1.0,4,3,30,2,3.0,1,0.0,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
2.0,9,745,2.0,3,2,28,1,1.0,1,0.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1.0,6,2063,1.0,4,3,30,1,3.0,1,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1.0,60,6288,2.0,4,4,42,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
3.0,24,6842,2.0,2,4,46,2,3.0,2,1.0,0.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False
3.0,12,3527,1.0,2,3,45,1,3.0,2,1.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False
3.0,10,1546,2.0,3,2,31,1,1.0,2,0.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
3.0,24,929,3.0,4,2,31,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False
3.0,4,1455,3.0,2,1,42,3,1.0,2,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0.0,15,1845,1.0,4,1,46,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
1.0,48,8358,1.0,1,1,30,2,2.0,1,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False
0.0,24,3349,1.0,4,4,30,1,2.0,2,1.0,0.0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True
3.0,12,2859,0.0,4,4,38,1,3.0,1,1.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False
3.0,18,1533,1.0,4,1,43,1,1.0,2,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False
3.0,24,3621,4.0,2,4,31,2,2.0,1,0.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
1.0,18,3590,0.0,3,3,40,3,0.0,2,1.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
0.0,36,2145,3.0,2,1,24,2,2.0,1,1.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
1.0,24,4113,1.0,3,4,28,1,2.0,1,0.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3.0,36,10974,0.0,4,2,26,2,3.0,1,1.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
0.0,12,1893,2.0,4,4,29,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False
0.0,24,1231,4.0,4,4,57,2,3.0,1,1.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
2.0,30,3656,4.0,4,4,49,2,1.0,1,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
1.0,9,1154,4.0,2,4,37,3,1.0,1,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0.0,28,4006,2.0,3,2,45,1,1.0,1,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
