RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
9,2,3,26,1,1,2,3,68,26,1,1510180
1,2,3,12,1,1,2,5,1,6,1,691096
1,2,2,26,1,1,1,3,1,26,1,1487912
1,2,3,37,2,1,2,5,1,37,1,2153342
1,1,3,12,1,1,2,5,1,18,1,679295
1,2,4,35,1,1,2,8,1,35,1,1901543
1,1,4,6,1,1,2,9,1,6,1,531193
1,2,3,48,1,1,2,7,1,48,1,2809076
1,1,3,47,1,1,2,6,1,47,1,2687358
1,2,1,25,1,1,2,1,1,25,1,1445682
1,1,3,48,1,1,2,7,1,17,1,2868876
1,2,4,53,1,1,1,9,1,53,1,3149102
2,1,3,37,1,1,2,5,2,37,1,2113606
1,2,1,23,1,1,2,1,1,25,1,1333943
1,1,1,25,3,1,2,1,1,25,1,1473945
2,1,2,28,1,1,2,6,2,28,1,1648791
6,1,4,53,1,1,2,9,45,15,1,3089163
1,1,4,16,5,1,2,8,1,53,1,968919
1,2,4,49,1,1,2,8,1,49,1,2966923
1,2,1,42,1,1,2,2,1,42,1,2461216
1,2,2,26,1,1,2,3,1,18,1,1563768
2,1,2,26,1,1,2,3,2,26,1,1535580
1,2,2,19,1,1,2,4,1,19,1,1197864
3,2,4,35,1,1,2,8,20,35,1,1904868
1,2,3,40,1,1,1,7,1,40,1,2343963
1,1,4,41,1,1,1,9,1,41,1,2381634
1,1,2,55,1,1,2,3,1,55,1,3195507
1,2,2,19,1,1,1,4,1,19,1,1201679
1,1,3,12,1,1,2,5,1,12,1,782957
1,1,2,29,1,1,1,4,1,17,1,1683978
1,2,1,34,1,1,2,2,1,34,1,1850587
8,2,1,42,1,1,2,2,67,42,1,2527224
1,1,4,53,1,1,2,9,1,30,7,3090265
1,2,2,26,1,1,2,3,1,26,1,1543100
1,2,2,19,1,1,2,4,1,19,1,1208529
1,2,2,27,1,1,2,4,1,27,1,1581232
1,1,3,12,1,1,2,5,1,12,1,664826
1,2,1,34,1,1,2,2,1,34,1,1889526
9,1,1,34,1,1,2,2,68,36,1,1885227
9,2,4,6,1,1,2,9,68,6,1,331239
6,2,3,37,2,1,1,5,45,26,1,2172726
1,2,2,19,1,1,2,4,1,19,1,1190234
1,1,3,13,1,1,1,5,1,13,1,927907
2,2,2,17,1,1,2,3,2,17,1,1042257
5,1,3,45,1,1,1,5,1,45,1,2578166
1,1,2,55,1,1,2,3,1,55,1,3181660
1,2,3,37,1,1,2,5,1,37,1,2148848
1,2,1,34,1,1,2,2,1,34,1,1835536
1,1,1,36,1,1,2,2,42,36,1,2038543
8,1,4,6,1,1,2,9,67,6,1,523073
1,2,3,48,1,1,2,7,1,47,1,2853881
1,2,3,51,1,1,1,5,1,36,1,3050538
1,1,4,32,1,1,2,8,1,32,1,1781540
1,1,4,49,1,1,1,9,1,36,1,422361
1,1,3,48,1,1,2,7,1,45,1,2855402
2,1,3,48,3,1,2,7,2,110,5,2853018
1,1,4,6,1,1,1,9,1,6,1,197518
1,2,2,53,1,1,2,9,1,53,1,3099031
9,2,3,48,1,1,2,7,68,48,1,2905216
8,1,3,37,1,1,2,5,67,37,1,2210207
1,1,1,25,1,1,2,1,1,44,1,1429350
7,2,4,53,1,1,2,9,1,6,1,3090281
9,1,4,6,1,1,2,9,68,6,1,344662
1,1,3,1,1,1,2,6,1,1,1,37583
8,2,4,6,1,1,2,9,67,451,1,248605
1,2,1,36,1,1,2,2,1,36,1,2002618
6,1,4,41,1,1,2,9,1,41,1,2411384
1,2,2,55,1,2,1,3,1,55,1,3219487
1,2,4,6,1,1,2,9,1,6,1,317178
1,1,1,36,1,1,2,2,1,36,1,1965922
1,2,1,42,1,1,2,2,1,42,8,2426235
1,1,3,48,1,1,2,7,1,48,1,2735165
1,1,2,17,1,1,2,3,1,17,1,1108496
1,2,3,13,1,1,2,5,1,13,1,930822
1,1,3,51,1,1,2,5,1,36,1,3045366
1,2,1,42,1,1,1,2,51,42,1,2435530
1,1,2,46,1,1,2,4,1,17,1,2621841
9,2,1,36,1,1,2,2,68,36,1,2093535
1,2,3,47,1,1,2,6,1,47,1,2690126
1,2,3,47,1,1,2,6,1,47,1,2646520
1,2,4,6,1,1,1,9,1,36,1,350578
1,2,3,1,1,1,2,6,1,1,1,27868
2,1,2,18,1,1,1,3,2,18,1,1111253
1,1,2,17,1,2,1,3,1,29,1,1000703
1,1,3,48,1,1,2,7,1,48,1,2864796
1,1,2,29,1,1,2,4,1,29,1,1670404
6,2,3,48,1,1,2,7,38,48,1,2785171
1,2,4,53,1,1,2,9,1,53,1,3114561
1,1,3,37,1,1,2,5,1,34,1,2214031
1,1,4,6,1,1,2,9,1,6,1,367607
2,2,3,48,1,1,2,7,2,48,1,2722158
1,2,2,17,1,1,2,3,1,17,1,1072815
1,2,2,20,1,1,2,4,1,29,1,1234331
1,2,4,32,1,1,2,8,1,32,1,1780914
9,2,9,72,2,1,2,0,68,72,2,3270900
1,2,4,6,1,1,2,9,1,6,1,447562
9,2,4,15,1,1,2,9,68,15,1,962328
1,1,2,18,1,1,2,3,1,18,1,1150104
9,1,3,37,1,1,2,5,68,36,1,2180427
2,1,3,47,1,1,1,6,2,17,1,2625925
1,1,1,36,1,1,2,2,1,36,1,1982637
1,2,1,34,1,1,2,2,1,34,1,1847640
1,1,2,17,1,1,2,3,1,55,1,1066190
1,2,1,34,1,1,2,2,1,34,1,1810798
1,2,2,26,1,1,2,3,1,6,1,1565486
1,1,2,39,3,1,2,3,1,39,1,2302186
9,1,2,39,1,1,2,3,68,39,1,2229916
3,2,3,12,1,1,2,5,38,36,1,799537
8,1,4,6,1,1,1,9,67,6,1,374735
1,2,1,36,1,1,2,2,1,118,1,1946353
1,2,1,36,1,1,2,2,1,36,2,2015417
1,1,2,39,3,1,2,3,1,6,1,2248136
2,1,2,39,1,1,2,3,2,39,1,2259115
1,2,3,13,1,1,2,5,1,13,1,914002
1,1,2,26,1,1,2,3,1,26,1,1509027
1,1,4,6,1,1,1,9,1,6,1,169861
1,2,1,36,1,1,2,2,1,36,1,1955677
1,2,1,42,1,1,1,2,1,36,1,2502750
2,1,2,17,1,1,2,3,2,17,1,1029595
1,2,2,39,1,1,1,3,1,39,1,2317154
2,2,3,54,1,2,2,5,29,24,1,3172570
1,1,3,37,1,1,2,5,1,36,1,2162985
1,1,3,37,1,1,2,5,1,39,1,2121462
1,1,1,36,1,1,2,2,1,36,1,2009333
1,2,3,12,1,1,1,5,1,18,1,678732
1,1,2,39,1,1,2,3,1,39,1,2342451
2,1,3,13,1,1,2,5,2,26,1,891915
1,2,3,48,1,1,2,7,1,12,1,2700391
9,1,3,12,1,1,2,5,68,12,1,712931
1,1,2,27,1,1,1,4,1,27,1,1581528
1,2,4,6,1,2,2,9,1,523,1,272308
9,1,4,6,1,1,2,9,68,41,1,169380
1,2,3,48,1,1,2,7,1,48,1,2871870
1,1,3,12,1,1,1,5,1,12,1,657600
8,2,2,20,1,1,2,4,38,20,1,1234252
1,2,3,12,1,1,2,5,1,36,2,755646
1,2,2,27,1,1,2,4,32,20,1,1614975
2,1,3,47,1,2,2,6,2,47,1,2654665
1,1,2,39,1,1,2,3,1,39,1,2268733
1,1,2,36,1,1,2,2,1,36,1,2018141
1,2,4,53,1,1,2,9,1,53,1,3126745
2,1,3,22,1,1,2,7,41,22,1,1320680
1,1,2,17,5,1,2,3,1,29,1,1066211
1,1,4,6,1,2,1,9,1,48,1,493139
1,1,2,17,1,1,2,3,1,17,1,1030565
9,2,3,12,3,1,2,5,68,215,4,707767
1,1,1,42,1,1,2,2,1,42,1,2523785
6,1,3,12,2,1,2,5,45,12,1,800548
1,2,3,48,1,1,1,7,1,48,1,2945918
1,2,3,21,1,1,2,6,1,21,1,1275696
1,2,3,12,1,1,2,5,1,44,1,674826
1,2,3,26,1,1,2,5,1,37,1,2170538
1,2,1,36,1,1,2,2,1,36,1,2032184
3,2,2,39,1,1,2,3,1,39,1,2276135
2,1,3,13,3,1,2,5,2,13,1,869885
2,1,3,37,2,1,2,5,1,51,1,2211127
1,1,3,1,1,1,2,6,1,53,1,42949
8,1,4,4,1,1,2,8,67,4,1,110815
1,1,4,37,1,1,2,9,1,41,1,2389808
1,1,4,6,1,1,2,9,1,32,1,405334
1,2,4,41,1,1,1,9,1,6,1,2414763
6,2,1,34,1,1,2,2,39,34,1,1862825
6,2,3,25,3,1,2,6,49,217,4,2688134
8,2,3,48,1,1,2,7,67,48,1,2764938
1,1,2,39,1,1,2,3,3,39,1,2296256
1,2,4,6,1,1,2,9,1,6,1,456751
1,1,3,37,1,1,1,5,1,54,1,2200915
2,2,3,37,1,1,2,5,2,37,1,2184342
9,1,2,27,1,1,1,4,68,27,1,1580507
1,2,3,10,1,1,2,5,1,42,1,646870
1,1,4,2,1,1,2,9,1,2,1,50633
8,1,4,4,1,1,2,8,4,35,1,65572
1,1,2,17,1,1,2,3,1,209,1,1054701
1,2,4,6,1,1,2,9,1,6,1,491125
1,2,3,12,1,1,1,5,1,36,1,811617
1,2,1,22,1,1,2,2,3,40,1,2092647
1,1,2,19,1,1,1,4,1,19,1,1201884
1,2,4,53,1,1,2,9,1,12,1,3111465
6,2,4,15,1,1,1,9,58,15,1,953968
1,1,2,18,1,1,2,3,1,18,1,1159193
8,1,1,34,1,1,2,2,67,34,1,1883325
1,1,1,42,1,1,2,2,1,42,1,2535472
1,1,2,55,1,1,2,3,1,17,1,3228090
1,1,3,28,1,1,1,6,1,22,1,1657492
1,1,3,5,1,1,2,7,1,5,1,132382
1,1,3,22,1,1,2,7,1,22,1,1310163
3,2,1,34,1,1,2,2,36,34,1,1872513
2,1,2,17,1,1,2,3,2,17,1,1028450
1,2,1,36,1,1,2,2,1,36,1,1986456
1,2,3,12,1,1,2,5,1,12,1,659312
1,1,2,29,1,1,2,4,1,17,1,1668856
9,1,3,21,1,1,2,6,68,22,1,1277174
6,2,3,24,1,1,2,5,54,24,1,1369807
8,2,3,22,1,1,2,7,2,28,1,1325512
1,1,3,12,1,1,2,5,1,12,1,761796
2,1,3,48,1,1,1,7,2,26,1,2706240
7,2,1,33,1,1,2,1,1,33,1,1797186
1,2,2,27,1,1,2,4,1,27,1,1581404
2,2,3,37,1,1,1,5,2,37,1,2121041
1,2,2,39,1,1,2,3,1,39,1,2323834
1,1,1,34,5,1,2,2,1,34,1,1862135
1,1,2,29,1,2,2,4,1,17,1,1705370
1,2,1,54,1,1,2,3,1,18,1,1138900
1,2,3,47,1,1,2,6,1,47,1,2692530
1,1,4,6,1,1,2,9,1,6,4,245946
9,1,3,13,1,1,2,5,68,13,1,916140
